entity_id,company,sector,subsector,round,deal_type,amount_m,valuation_m,date,date_display,month_year,quarter,year,location,lead_investors,other_investors,robotnik_notes,source,source_status,total_raised_m,public_market_link,related_tickers
auradine,Auradine,Semiconductors,Fabless Design,Series A,venture,81.0,,2023-05-16,16-May-23,May-23,2Q23,2023,"USA (Santa Clara, CA)","Celesta Capital, Mayfield","Marathon Digital Holdings, Cota Capital, DCVC, Stanford University",Energy-efficient silicon for Bitcoin mining ASICs and zero-knowledge proof acceleration; Cavium/Palo Alto Networks alumni founders. Plays in Bitmain/MicroBT-dominated ASIC mining hardware market with US-based design.,https://www.coindesk.com/business/2023/05/16/bitcoin-miner-marathon-digital-linked-startup-auradine-raises-81m,verified,,,
anybotics,ANYbotics,Robotics,Autonomous Systems & Drones,Series B,venture,50.0,,2023-05-16,16-May-23,May-23,2Q23,2023,Switzerland (Zurich),"Walden Catalyst, NGP Capital","Bessemer Venture Partners, Aramco Ventures, Swisscom Ventures, Swisscanto Private Equity","ETH spinout building ANYmal X explosion-proof quadruped — over $150M in pre-orders from Petronas, Shell, SLB, BASF. Direct competitor to Boston Dynamics Spot in oil/gas inspection.",https://www.anybotics.com/news/anybotics-secures-50m-series-b-funding/,verified,,,
sanctuary-ai,Sanctuary AI,Robotics,Humanoid & Service Robots,Strategic,strategic_corporate,22.4,,2023-05-16,16-May-23,May-23,2Q23,2023,"Canada (Vancouver, BC)",Government of Canada (SIF),,"Phoenix gen-6 humanoid + Carbon AI control system. Strategic Innovation Fund grant supports general-purpose humanoid R&D — direct comp to Figure (priv), Apptronik (priv).",https://www.therobotreport.com/sanctuary-ai-obtains-canadian-funding-general-purpose-humanoid-development/,verified,,,
axelera-ai,Axelera AI,Semiconductors,Frontier Compute,Series A (extension),venture,23.0,,2023-05-15,15-May-23,May-23,2Q23,2023,Netherlands (Eindhoven),Innovation Industries,"CDP Venture Capital, Verve Ventures, Fractionelera",Edge AI inference chip imec spinout. Metis platform competes with Hailo/EdgeQ in vision/edge AI segment; round took total Series A to ~$50M positioning as European edge AI champion.,https://en.wikipedia.org/wiki/Axelera_AI,verified,,,
vantage-robotics,Vantage Robotics,Robotics,Autonomous Systems & Drones,Strategic,strategic_corporate,20.0,,2023-05-15,15-May-23,May-23,2Q23,2023,"USA (San Leandro, CA)",Veteran Ventures Capital,,Nano-drone for US Army Soldier Borne Sensor program; defense procurement tailwind alongside Skydio (priv) and AeroVironment (NASDAQ:AVAV).,https://www.prnewswire.com/news-releases/veteran-ventures-invests-with-vantage-robotics-301816717.html,verified,,,
quantum-systems,Quantum Systems,Robotics,Autonomous Systems & Drones,Pre-Series B,venture,20.0,,2023-05-15,15-May-23,May-23,2Q23,2023,Germany (Munich),,,"Vector reconnaissance VTOL drones for German Armed Forces, partnership with Airbus Defence. Bridge into bigger €63.6M Series B in October 2023; defense-tech tailwind from Ukraine demand.",https://www.therobotreport.com/heres-how-much-robotics-companies-raised-in-may-2023/,verified,,,
kossi,Kossi,Robotics,Motion Control & Actuators,Series B,venture,14.5,,2023-05-15,15-May-23,May-23,2Q23,2023,China (Guangzhou),,,"Servo drives, servo motors, industrial controllers, HMIs, linear motors. Domestic substitute play vs. Yaskawa, Mitsubishi, Delta in China motion control.",https://www.therobotreport.com/heres-how-much-robotics-companies-raised-in-may-2023/,verified,,,
human-in-motion-robotics,Human in Motion Robotics,Robotics,Surgical & Medical,Series A,venture,10.0,,2023-05-15,15-May-23,May-23,2Q23,2023,"Canada (Vancouver, BC)",Beno Holdings,,XoMotion exoskeleton enables independent walking for mobility-impaired users — SFU spinout; Health Canada approval Sept 2024. Competitor to Ekso Bionics (NASDAQ:EKSO).,https://www.newswire.ca/news-releases/human-in-motion-robotics-inc-announces-10-million-investment-to-close-series-a-round-883090925.html,verified,,,
incore-semiconductors,InCore Semiconductors,Semiconductors,EDA & IP,Seed,venture,3.0,,2023-05-15,15-May-23,May-23,2Q23,2023,India (Chennai),Sequoia Capital India,,RISC-V processor IP startup incubated at IIT-Madras. India's domestic chip design ambition akin to Andes Tech in Taiwan; modest size but flagship Indian semiconductor venture deal under DigiIndia.,https://incoresemi.com/news/incore-secures-3m-seed-funding-from-sequoia-capital-india/,verified,,,
hanyang-technology,Hanyang Technology,Robotics,Humanoid & Service Robots,Series A,venture,20.0,,2023-05-12,12-May-23,May-23,2Q23,2023,China (Shenzhen),BA Capital,,"Intelligent service-robot R&D; Shenzhen-based competitor in China's crowded service-robot stack vs. Pudu, Keenon.",https://www.crunchbase.com/funding_round/hanyang-technology-seed--25e24207,verified,,,
voyager-technology,Voyager Technology,Robotics,Autonomous Systems & Drones,Series B,venture,14.4,,2023-05-11,11-May-23,May-23,2Q23,2023,China (Shanghai),,,"Auto-parking, ADAS, regional autonomy software embedded in hundreds of thousands of vehicles for VW, Toyota, Lexus, Chery, Great Wall. Series B1 financing ahead of overseas expansion.",https://equalocean.com/news/2023051119720,verified,,,
endurosat,EnduroSat,Space,Space Components,Series A,venture,10.0,,2023-05-11,11-May-23,May-23,2Q23,2023,Bulgaria (Sofia),CEECAT Capital,Freigeist Capital,"Smallsat/CubeSat platform builder; pivoting to constellation-as-a-service. 2,500+ systems flown. Bulgarian space tech with EU venture backing - rare CEE space exit candidate.",https://en.ain.ua/2023/05/11/endurosat-raises-10m-in-series-a/,verified,,,
wingcopter,Wingcopter,Robotics,Autonomous Systems & Drones,Debt Financing,debt,44.0,,2023-05-10,10-May-23,May-23,2Q23,2023,Germany (Weiterstadt),European Investment Bank,,"Quasi-equity venture loan from EIB to scale Wingcopter 198 eVTOL delivery drone for medical/groceries. Total raised >€100M across REWE, ITOCHU, Expa.",https://wingcopter.com/eib,verified,,,
saha-robotics,Saha Robotics,Robotics,Warehouse & Logistics,Series A,venture,3.0,,2023-05-10,10-May-23,May-23,2Q23,2023,Turkey (Kocaeli),"APY Ventures, Coskunoz Holding, Driventure",,Indoor delivery robots for Turkish warehouses; emerging-market last-mile play.,https://nordic9.com/news/saha-robotik-raised-3-million-from-investors-in-turkey/,verified,,,
ecorobotix,ecoRobotix,Robotics,Autonomous Systems & Drones,Series B,venture,52.0,,2023-05-09,9-May-23,May-23,2Q23,2023,Switzerland (Yverdon),"AQTON Private Equity, Cibus Capital","Swisscanto Invest, Yara Growth Ventures, Flexstone Partners",ARA precision spraying reduces herbicide/pesticide/fertilizer use 70-95% via plant-by-plant computer vision. AgTech robotics adjacent to Carbon Robotics' laser-weeding play.,https://ecorobotix.com/en-us/blog/ecorobotix-raises-52m-in-new-funding/,verified,,,
semifive,SEMIFIVE,Semiconductors,EDA & IP,Series B (extension),venture,51.7,,2023-05-09,9-May-23,May-23,2Q23,2023,South Korea (Seoul),"Korea Development Bank, Korea Investment Partners, SV Investment, Zephyrus Lab","Shinhan Securities, Doosan",Custom silicon design platform leveraging Samsung Foundry SAFE Design Solution Partner status. Korean equivalent of Alchip/GUC business model serving fabless ASIC market growing on AI demand.,https://semifive.com/company/newsroom/press-releases/semifive-accelerates-global-expansion-of-semiconductor-design-platform-with-krw-67-5-billion-in-new-series-b1-funding-round/,verified,,,
amp-robotics,AMP Robotics,Robotics,Industrial Robots,Series C (extension),venture,8.0,,2023-05-09,9-May-23,May-23,2Q23,2023,"USA (Louisville, CO)",Microsoft Climate Innovation Fund,"Congruent Ventures, Wellington Management",AI-powered recycling sortation; Microsoft Climate fund participation aligns with circular-economy thesis. Total Series C reaches >$99M; bigger 2024 round followed.,https://www.businesswire.com/news/home/20230509005298/en/AMP-Robotics-Raises-Additional-Series-C-Investment-From-Microsoft-Climate-Innovation-Fund,verified,,,
slip-robotics,Slip Robotics,Robotics,Warehouse & Logistics,Series A,venture,11.0,,2023-05-08,8-May-23,May-23,2Q23,2023,"USA (Atlanta, GA)",,,"SlipBot 5-min truck loading/unloading RaaS for trailer docks; commercial launch 2023. Direct competitor to Pickle Robot, Boston Dynamics Stretch in dock automation.",https://www.therobotreport.com/heres-how-much-robotics-companies-raised-in-may-2023/,verified,,,
foretellix,Foretellix,Robotics,Software & Simulation,Series C,venture,43.0,,2023-05-02,2-May-23,May-23,2Q23,2023,Israel (Tel Aviv),83North,"Woven Capital (Toyota), NVIDIA, Artofin VC, MoreTech, Nationwide, Volvo Group VC, Jump Capital","Foretify safety verification/validation platform for ADAS/AV — Volvo, Daimler/Torc as reference customers. NVIDIA + Toyota validates AV simulation infrastructure thesis. Series C topped up to $85M by Dec 2023.",https://www.foretellix.com/foretellix-raises-43-million-in-series-c-first-closing/,verified,,,
adasky,ADASKY,Robotics,Machine Vision & Sensors,Series B,venture,30.0,,2023-05-01,1-May-23,May-23,2Q23,2023,Israel (Yokneam),Gentex,,LWIR thermal sensors for ADAS pedestrian-safety applications; Gentex strategic anchor brings auto-OEM channel. Comp to NASDAQ:LAZR / NASDAQ:OUST in sensing stack but thermal niche.,https://www.calcalistech.com/ctechnews/article/byyciv6x3,verified,,,
zipline,Zipline,Robotics,Autonomous Systems & Drones,Series F,venture,330.0,4200.0,2023-04-28,28-Apr-23,Apr-23,2Q23,2023,"USA (South San Francisco, CA)","Baillie Gifford, Temasek",,Largest robotics round of April 2023 — $4.2B post-money makes Zipline the highest-valued US drone co at the time. P2 tethered-droid system rollout for medical/logistics drives valuation; eVTOL comps include NYSE:JOBY.,https://www.flyingmag.com/drone-delivery-firm-zipline-raises-330-million-at-4-2-billion-valuation/,verified,,,
kuxun-intelligent,Kuxun Intelligent,Robotics,Warehouse & Logistics,Series A,venture,,,2023-04-28,28-Apr-23,Apr-23,2Q23,2023,China (Hefei),Addor Capital,,"Hefei-based AMR/unmanned forklift OEM, launched 4th-gen outdoor unmanned forklift in 2023. Amount undisclosed; estimated meaningful given investor stage.",https://www.crunchbase.com/organization/kuxun-intelligent,verified,,,
keybotic,Keybotic,Robotics,Autonomous Systems & Drones,Seed,venture,3.3,,2023-04-27,27-Apr-23,Apr-23,2Q23,2023,Spain (Barcelona),,,Quadruped Keyper robot for industrial inspection — Boston Dynamics Spot competitor in EU industrial verticals. Acquired by Helsing in Jan 2026 as part of defense robotics build-out.,https://www.crunchbase.com/funding_round/keybotic-seed--926768e5,verified,,,
42dot,42dot,Robotics,Autonomous Systems & Drones,Strategic,strategic_corporate,787.0,,2023-04-26,26-Apr-23,Apr-23,2Q23,2023,South Korea (Seoul),"Hyundai Motor, Kia Corp",,"Hyundai/Kia inject KRW 1.05T to entrench 42dot as their global software center for autonomous mobility. Effectively a captive subsidiary cap raise — comparable to GM/Cruise dynamic, but with higher integration to OEM software stack.",https://www.marketscreener.com/quote/stock/HYUNDAI-MOTOR-COMPANY-6492384/news/Hyundai-Motor-Kia-to-invest-787-million-in-autonomous-mobility-firm-42dot-Inc-43627317/,verified,,,
phantom-auto,Phantom Auto,Robotics,Autonomous Systems & Drones,Strategic,strategic_corporate,25.0,,2023-04-26,26-Apr-23,Apr-23,2Q23,2023,"USA (Mountain View, CA)",InfraBridge,,Remote-driving teleop for forklifts and yard trucks — pivot from passenger AVs proved insufficient and company shut down March 2024. Foreshadowed teleop consolidation; Voysys later acquired by Serve Robotics (NASDAQ:SERV).,https://techcrunch.com/2023/05/18/where-remote-driving-startup-phantom-auto-has-found-new-funding-and-customers/,verified,,,
padbot,Padbot,Robotics,Humanoid & Service Robots,Series B,venture,,,2023-04-26,26-Apr-23,Apr-23,2Q23,2023,China (Guangzhou),Knowledge City Venture Capital,,"Telepresence robots for business/healthcare. Round size undisclosed. Service-robot segment competing with Bear Robotics, Pudu.",https://www.crunchbase.com/organization/padbot-telepresence,verified,,,
ursa-major,Ursa Major,Space,Space Components,Series D,venture,100.0,400.0,2023-04-25,25-Apr-23,Apr-23,2Q23,2023,"USA (Berthoud, CO)",BlackRock,"Space Capital, Explorer 1 Fund, Eclipse","Independent rocket engine maker - Hadley (small launch) and Ripley (medium-lift) propulsion. Customers include ABL, Stratolaunch, Phantom Space. ~$400M pre-money valuation. Hypersonic/defense exposure adds to commercial launch story; comparable to Aerojet Rocketdyne's commercial offering, but newspace-style.",https://techcrunch.com/2023/04/25/rocket-engine-startup-ursa-major-quietly-closed-100m-in-new-funding/,verified,,,
cyclic-materials,Cyclic Materials,Materials,Rare Earths & Critical Minerals,Series A,venture,27.0,,2023-04-25,25-Apr-23,Apr-23,2Q23,2023,"Canada (Kingston, ON)","BMW i Ventures, Energy Impact Partners","Fifth Wall, Bioindustrial Innovation Canada (BIC), Planetary Technologies",Rare earth element recycling (Mag-Cycle process) for permanent magnets in EV motors and wind turbines. BMW i Ventures co-lead is an OEM supply-chain signal; first commercial demo facility (Hub100). Direct alternative to MP Materials' primary mining model — circular recovery from end-of-life motors and HDDs.,https://www.press.bmwgroup.com/usa/article/detail/T0414218EN_US/bmw-i-ventures-co-leads-investment-in-circular-supply-chain-company-cyclic-materials,verified,,,
hydrosat,Hydrosat,Space,Earth Observation,Series A,venture,15.0,,2023-04-25,25-Apr-23,Apr-23,2Q23,2023,"USA (Washington, DC)",Statkraft Ventures,"Blue Bear Capital, Hartree Partners, OTB Ventures, Freeflow Ventures, Cultivation Capital, Techstars, Santa Barbara Venture Partners, Expon Capital, Hemisphere Ventures",Thermal-IR EO for ag/water/climate. $20M total announcement included $5M non-dilutive grants. Direct comp to Constellr (DE) and Satellite Vu (UK) - thermal-only EO category is consolidating around 3-4 players globally. Strategic Hartree Partners (commodities trader) anchor signals ag-fintech use case.,https://techcrunch.com/2023/04/25/with-20m-in-new-funding-hydrosat-preps-climate-monitoring-satellites-for-launch/,verified,,,
veo-robotics,Veo Robotics,Robotics,Collaborative Robots,Series B,venture,14.0,,2023-04-25,25-Apr-23,Apr-23,2Q23,2023,"USA (Waltham, MA)",Amazon Industrial Innovation Fund,"Safar Partners, Yamaha Motor Ventures",FreeMove 3D safeguarding turns industrial robots into cobots — Amazon's strategic check signals automation roadmap. Veo subsequently acquired by Symbotic (NASDAQ:SYM) in 2024.,https://techcrunch.com/2023/04/25/robotics-safety-firm-veo-raises-29-million-with-help-from-amazon/,verified,,,
infinidome,infiniDome,Robotics,Machine Vision & Sensors,Series A,venture,9.0,,2023-04-25,25-Apr-23,Apr-23,2Q23,2023,Israel (Caesarea),Hanwha Aerospace,"Honeywell Ventures, Next Gear Ventures",GPS anti-jamming for UAVs in contested EM environments. Defense procurement tailwind from US/Israeli/Korean armed forces; Hanwha lead aligns with Korean defense build-out.,https://dronelife.com/2023/04/25/protecting-drones-from-jamming-attacks-infinidome-raises-9-million-in-series-a/,verified,,,
libode-new-material,Libode New Material,Materials,Battery Materials,Series B,venture,375.0,,2023-04-24,24-Apr-23,Apr-23,2Q23,2023,"China (Yibin, Sichuan)",,"GAC Capital (GAC Group), Yibin Development Holdings Group, GEM, China Capital Management, Royal-Power Asset Management, +13 others","Cathode materials manufacturer scaling LFP and NCM capacity ahead of HK/Mainland IPO process. ¥2.6B Series B is one of largest battery materials raises of 2023, anchored by GAC's strategic capital. Sits in same value-chain pocket as ALB-type cathode-active-material producers serving CATL/BYD.",https://globalventuring.com/corporate/fundraising/deal-roundup-libode-new-material-drives-to-375m-series-b/,verified,,,
